ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Nordeste,CE,2305233,Interior,Municipal,Urbana,327.858136,275.395502,Masculino,Parda,Março,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Urbana,368.254187,305.42114,Feminino,Parda,Setembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Norte,RO,1100288,Interior,Estadual,Urbana,226.402221,243.620378,Feminino,Branca,Outubro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Mais de 3 horas,Não,Somente continuar estudando
2017,Sudeste,RJ,3300407,Interior,Municipal,Urbana,202.575554,317.463533,Masculino,Branca,Agosto,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,RS,4300604,Interior,Estadual,Urbana,315.050417,248.431981,Feminino,Parda,Setembro,2001,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3505708,Interior,Municipal,Urbana,231.49731,333.971668,Masculino,Parda,Março,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2111508,Interior,Municipal,Urbana,186.923584,184.329964,Feminino,Parda,Junho,2004,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3552502,Interior,Estadual,Urbana,239.468934,269.176977,Masculino,Parda,Junho,2003,"Sim, três",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sul,PR,4105409,Interior,Estadual,Urbana,306.65799,324.952714,Masculino,Não quero declarar,Agosto,2002,"Sim, três",Completou a Faculdade,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Norte,TO,1709500,Interior,Estadual,Urbana,257.564625,297.489627,Masculino,Parda,Novembro,2000,Não tem,Não sei,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3510609,Interior,Estadual,Urbana,339.790587,247.877417,Feminino,Não quero declarar,Maio,2003,"Sim, três",Completou a Faculdade,NA,NA,NA,NA,NA
2017,Sudeste,SP,3552502,Interior,Estadual,Urbana,283.783556,283.853353,Feminino,Branca,Março,2003,"Sim, um",Completou a Faculdade,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Norte,PA,1506138,Interior,Municipal,Rural,176.542011,202.893204,Masculino,Não quero declarar,Março,2000,Não tem,Nunca estudou,Não sei,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5201108,Interior,Estadual,Urbana,304.043038,317.695431,Feminino,Branca,Setembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3302502,Interior,Municipal,Urbana,265.754804,262.245099,NA,Preta,Setembro,2001,"Sim, um",Não sei,Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,AM,1301902,Interior,Municipal,Rural,215.365257,234.086824,Masculino,NA,Maio,2001,Não tem,Não sei,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3157005,Interior,Estadual,Urbana,304.318946,239.784432,Feminino,Branca,Março,2003,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,6307694,Interior,Municipal,Rural,203.593899,201.023382,Feminino,Preta,Agosto,2001,Não tem,Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3103900,Interior,Estadual,Urbana,262.338905,264.371132,Masculino,Parda,Fevereiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Nordeste,PE,2600401,Interior,Municipal,Urbana,186.607624,235.20182,Feminino,Parda,Março,2001,Não tem,Nunca estudou,Nunca estudou,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Sul,SC,4211306,Interior,Municipal,Urbana,327.008541,292.585132,Feminino,Branca,Maio,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sul,PR,4106803,Interior,Estadual,Urbana,230.571191,190.407473,Feminino,Preta,Novembro,2002,Não tem,Não sei,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5201405,Interior,Estadual,Urbana,259.391521,234.405019,Feminino,Parda,Junho,2001,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Nunca estudou,Menos de 1 hora,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2602308,Interior,Municipal,Rural,273.492226,270.325174,Masculino,Branca,Março,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,NA,NA,NA,Somente continuar estudando
2017,Norte,TO,1702406,Interior,Estadual,Rural,285.522027,278.896653,Masculino,Branca,Maio,2003,NA,Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3522307,Interior,Estadual,Urbana,275.614477,211.94111,Feminino,Parda,Junho,2002,Não tem,Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,292.50748,253.325298,Feminino,Parda,Fevereiro,2001,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Mais de 3 horas,Não,Somente continuar estudando
2017,Nordeste,RN,2408003,Interior,Municipal,Urbana,324.395573,312.103347,Feminino,Branca,Outubro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sul,RS,4314100,Interior,Estadual,Urbana,257.41163,272.529791,Masculino,Branca,Julho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,AM,1300607,Interior,Municipal,Rural,246.55058,250.896609,Masculino,Indígena,Janeiro,2004,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Norte,PA,1507003,Interior,Municipal,Rural,237.034028,230.353719,Feminino,Parda,Janeiro,2000,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Sul,RS,4314001,Interior,Municipal,Urbana,284.966961,262.026896,Feminino,Branca,Outubro,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Entre 1 e 2 horas,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,2925204,Interior,Municipal,Urbana,294.048662,283.054484,Masculino,Não quero declarar,Abril,2003,Não tem,Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3143302,Interior,Municipal,Urbana,272.411074,319.211454,Feminino,Branca,Fevereiro,2003,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
